customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
C-00181,Male,1,Yes,No,50,No,No phone service,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,55.19,2760.22,Yes
C-00182,Male,0,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,30.13,2165.04,No
C-00183,Female,0,Yes,Yes,52,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,61.64,3200.94,No
C-00184,Male,1,Yes,No,55,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,97.55,5356.99,No
C-00185,Male,0,No,No,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,31.91,1859.85,No
C-00186,Male,1,No,No,69,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Mailed check,90.97,6283.53,No
C-00187,Female,0,Yes,No,57,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,65.79,3742.31,No
C-00188,Male,0,Yes,No,12,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,64.43,780.69,No
C-00189,Male,0,No,No,42,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Electronic check,98.88,4156.62,Yes
C-00190,Female,0,No,Yes,50,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,30.79,1536.01,Yes
C-00191,Male,0,Yes,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),28.52,520.79,No
C-00192,Male,0,No,No,20,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),72.67,1455.36,Yes
C-00193,Male,0,No,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),30.31,704.1,Yes
C-00194,Male,0,Yes,No,25,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Two year,No,Credit card (automatic),46.3,1156.89,No
C-00195,Male,0,Yes,Yes,44,Yes,No,DSL,No,No,Yes,Yes,No,No,One year,No,Bank transfer (automatic),56.27,2475.89,No
C-00196,Female,1,No,No,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),31.02,833.36,No
C-00197,Female,1,No,No,28,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,73.77,2063.31,Yes
C-00198,Female,1,No,Yes,16,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,74.97,1200.88,No
C-00199,Male,0,Yes,No,67,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),73.35,4923.39,No
C-00200,Male,0,Yes,Yes,43,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Two year,No,Electronic check,96.84,4166.12,No
C-00201,Male,0,No,No,60,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,No,Mailed check,88.82,5322.15,No
C-00202,Female,0,No,No,67,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,93.66,6265.36,No
C-00203,Male,0,Yes,No,24,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,70.19,1691.58,Yes
C-00204,Male,0,No,No,66,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),71.34,4705.73,No
C-00205,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,26.96,23.26,Yes
C-00206,Male,0,No,No,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,23.59,1138.33,No
C-00207,Female,0,No,No,69,Yes,No,DSL,Yes,No,No,No,No,Yes,One year,No,Electronic check,56.12,3881.19,No
C-00208,Female,0,No,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),26.71,672.71,No
C-00209,Female,0,Yes,No,71,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),109.25,7750.23,No
C-00210,Male,1,No,Yes,26,Yes,No,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Mailed check,70.47,1830.05,No
C-00211,Male,0,Yes,No,17,Yes,No,DSL,Yes,No,No,No,Yes,No,Two year,No,Bank transfer (automatic),55.97,956.68,No
C-00212,Male,0,No,Yes,53,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,52.72,2802.3,Yes
C-00213,Male,0,Yes,No,0,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),106.86,,No
C-00214,Male,0,No,No,60,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),48.12,2887.43,Yes
C-00215,Male,0,Yes,No,2,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),109.96,226.37,Yes
C-00216,Male,0,Yes,No,67,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,65.04,4348.61,No
C-00217,Female,0,Yes,No,40,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,23.39,931.32,No
C-00218,Male,0,Yes,No,36,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,85.77,3085.15,Yes
C-00219,Female,0,No,Yes,50,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,28.33,1426.01,No
C-00220,Male,0,No,Yes,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,27.94,381.23,No
C-00221,Male,1,No,Yes,7,No,No phone service,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,60.29,418.19,Yes
C-00222,Male,0,Yes,No,37,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Mailed check,71.51,2654.48,No
C-00223,Female,0,Yes,Yes,55,Yes,No,DSL,No,No,Yes,No,No,No,Two year,Yes,Credit card (automatic),56.18,3086.03,No
C-00224,Female,1,Yes,No,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,26.91,1232.36,No
C-00225,Female,0,Yes,No,9,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),74.88,678.52,No
C-00226,Female,0,No,Yes,48,Yes,No,DSL,Yes,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),51.01,2453.39,No
C-00227,Male,0,Yes,No,40,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),52.0,2079.44,No
C-00228,Female,0,Yes,No,29,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),73.23,2132.61,No
C-00229,Male,1,Yes,Yes,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),29.27,111.13,Yes
C-00230,Male,0,Yes,No,70,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),65.21,4572.97,Yes
C-00231,Female,1,No,No,30,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.13,609.01,No
C-00232,Female,0,No,No,51,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,109.96,5605.32,Yes
C-00233,Female,0,Yes,No,22,No,No phone service,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),71.66,1582.66,Yes
C-00234,Female,0,Yes,No,47,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,26.65,1245.21,No
C-00235,Female,0,Yes,No,39,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,41.36,1605.66,No
C-00236,Female,0,Yes,Yes,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),33.84,177.8,No
C-00237,Female,1,Yes,No,37,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),97.27,3590.89,No
C-00238,Female,0,No,No,40,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),64.86,2584.48,No
C-00239,Male,1,No,Yes,26,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,60.43,1568.96,No
C-00240,Female,0,No,No,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),23.42,1584.64,No
C-00241,Female,1,Yes,No,56,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,28.96,1629.02,No
C-00242,Male,0,Yes,No,16,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),54.6,882.05,No
C-00243,Female,0,No,No,70,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,One year,Yes,Electronic check,56.12,3928.05,No
C-00244,Male,1,No,No,46,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),99.87,4592.53,No
C-00245,Male,0,No,No,12,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,77.19,927.06,Yes
C-00246,Female,0,Yes,No,10,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,71.5,709.52,Yes
C-00247,Male,0,No,No,23,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,One year,Yes,Electronic check,55.15,1264.41,No
C-00248,Male,0,Yes,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,28.35,2033.22,No
C-00249,Male,1,No,No,3,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),70.7,211.03,Yes
C-00250,Male,0,No,No,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,28.45,1282.48,No
C-00251,Female,0,No,No,17,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Two year,Yes,Mailed check,104.21,1780.17,Yes
C-00252,Male,0,Yes,No,42,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,89.77,3775.12,No
C-00253,Female,0,No,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.52,821.1,Yes
C-00254,Male,0,Yes,Yes,9,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,99.84,894.72,No
C-00255,Male,0,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,23.92,1730.01,No
C-00256,Male,0,Yes,No,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),28.8,1679.34,No
C-00257,Male,0,No,Yes,30,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),90.21,2714.95,Yes
C-00258,Female,0,Yes,No,27,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),96.49,2596.01,No
C-00259,Female,0,Yes,No,59,Yes,No,DSL,No,Yes,No,No,No,No,Two year,Yes,Credit card (automatic),74.07,4372.22,No
C-00260,Male,0,No,No,2,Yes,Yes,DSL,No,No,Yes,No,No,No,Two year,No,Electronic check,41.74,86.34,No
C-00261,Male,0,Yes,Yes,54,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),50.44,2719.66,No
C-00262,Female,0,No,No,13,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),72.97,958.46,No
C-00263,Male,0,Yes,No,57,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),74.42,4237.76,No
C-00264,Male,0,Yes,Yes,14,Yes,Yes,DSL,No,No,No,No,Yes,No,Two year,No,Electronic check,68.87,958.51,No
C-00265,Male,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),83.99,83.67,Yes
C-00266,Female,0,Yes,No,23,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,103.26,2371.44,Yes
C-00267,Female,0,Yes,Yes,63,Yes,No,DSL,No,No,Yes,Yes,No,No,One year,No,Bank transfer (automatic),54.0,3410.48,No
C-00268,Female,0,No,No,70,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,68.23,4774.9,No
C-00269,Male,0,No,No,23,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,93.8,2155.6,No
C-00270,Male,0,No,No,26,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,91.93,2392.7,Yes
C-00271,Female,0,Yes,Yes,36,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,102.25,3672.62,No
C-00272,Female,1,Yes,Yes,38,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),60.71,2312.11,No
C-00273,Female,0,No,Yes,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),18.52,1153.61,No
C-00274,Female,0,No,No,25,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),101.46,2535.98,No
C-00275,Male,0,No,No,64,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,106.89,6850.07,No
C-00276,Female,0,No,Yes,3,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),29.9,91.29,No
C-00277,Male,0,No,Yes,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),30.41,855.38,No
C-00278,Female,1,No,No,0,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Electronic check,70.15,,No
C-00279,Male,0,Yes,No,49,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),75.96,3725.37,No
C-00280,Female,0,No,No,10,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,57.13,569.94,Yes
C-00281,Female,0,Yes,No,58,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,65.46,3787.18,No
C-00282,Female,0,Yes,No,61,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,30.67,1875.44,No
C-00283,Female,0,No,Yes,35,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,Yes,Mailed check,66.81,2347.65,No
C-00284,Male,0,No,No,55,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,33.35,1833.65,No
C-00285,Female,0,Yes,No,20,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,98.77,1972.2,Yes
C-00286,Male,0,Yes,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),23.37,280.83,No
C-00287,Male,0,Yes,No,8,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,98.21,790.25,No
C-00288,Male,0,No,Yes,10,Yes,No,DSL,No,No,No,No,Yes,No,One year,No,Electronic check,46.23,452.31,No
C-00289,Male,0,No,Yes,69,No,No phone service,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),89.78,6202.56,No
C-00290,Female,0,Yes,No,0,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,47.35,,No
C-00291,Male,0,Yes,Yes,69,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),42.9,2960.93,Yes
C-00292,Male,0,No,Yes,55,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,23.17,1266.8,No
C-00293,Male,0,Yes,Yes,30,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,60.35,1813.94,No
C-00294,Female,0,No,Yes,36,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,27.16,970.52,Yes
C-00295,Female,0,No,No,46,Yes,Yes,DSL,Yes,No,No,No,No,No,One year,Yes,Credit card (automatic),67.26,3094.11,No
C-00296,Female,0,Yes,Yes,46,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,67.16,3081.23,No
C-00297,Female,0,No,No,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),25.27,1720.14,Yes
C-00298,Male,0,Yes,No,57,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),102.01,5810.93,Yes
C-00299,Male,0,Yes,No,35,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),103.14,3616.52,Yes
C-00300,Female,0,No,Yes,31,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,One year,Yes,Electronic check,68.77,2137.87,Yes
C-00301,Male,0,Yes,No,63,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),69.85,4410.52,No
C-00302,Male,1,No,Yes,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,22.79,1590.45,No
C-00303,Male,0,No,No,41,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,No,Bank transfer (automatic),66.59,2721.43,No
C-00304,Female,0,Yes,No,47,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,No,Mailed check,73.19,3438.79,No
C-00305,Female,0,Yes,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.93,598.64,No
C-00306,Male,1,Yes,No,20,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,56.99,1133.37,No
C-00307,Female,0,Yes,No,59,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),97.9,5778.05,No
C-00308,Female,0,Yes,No,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,21.03,254.2,No
C-00309,Female,0,Yes,No,0,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,87.78,,Yes
C-00310,Female,0,Yes,No,64,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,25.17,1609.74,No
C-00311,Female,0,No,No,32,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),98.83,3163.16,Yes
C-00312,Male,1,No,No,37,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.23,743.87,Yes
C-00313,Female,0,No,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,29.01,703.68,No
C-00314,Male,0,Yes,No,25,Yes,No,DSL,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),62.8,1563.22,No
C-00315,Male,0,Yes,No,58,Yes,Yes,DSL,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),46.83,2711.22,No
C-00316,Female,0,No,No,32,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,100.69,3215.22,No
C-00317,Male,0,No,Yes,40,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,97.35,3886.33,Yes
C-00318,Male,0,Yes,No,29,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,44.35,1293.73,Yes
C-00319,Male,0,No,Yes,56,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),62.78,3511.24,No
C-00320,Female,0,No,No,48,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Two year,No,Credit card (automatic),68.59,3296.77,No
C-00321,Female,0,No,Yes,47,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,24.86,1166.98,Yes
C-00322,Male,0,Yes,Yes,71,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,62.28,4424.6,No
